Transaction Hash,Blockno,UnixTimestamp,DateTime (UTC),From,To,Quantity,Method,Z-Score
0x5746abd96e36c5b453e29b286ba7bdda0822e0227e9426cb191f9d95cf29621b,18914142,1704131003,2024-01-01 17:43:23,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,816.5,0x415565b0,0.0547444147160518
0xaee54ba3c7462416f3ab76412a0f0dc2456492c5ffaccb892ad3923341c0d61d,18914652,1704137195,2024-01-01 19:26:35,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,810.034476469634,Swap,0.05393708744346836
0xaee54ba3c7462416f3ab76412a0f0dc2456492c5ffaccb892ad3923341c0d61d,18914652,1704137195,2024-01-01 19:26:35,0x1111111254eeb25477b68fb85ed929f73a960582,0x6889de313803839ce3e15996a86167f639b4a634,810.034476469634,Swap,0.05393708744346836
0x1202d28ca9ef1cde927e4278cb3da6207dcc24f8d1d7852af85dcf5de3b610e1,18915600,1704148715,2024-01-01 22:38:35,0xbdbddce8a96e672beac70dec104566b5167db818,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,991.532433092949,0x415565b0,0.07660010144565751
0x1202d28ca9ef1cde927e4278cb3da6207dcc24f8d1d7852af85dcf5de3b610e1,18915600,1704148715,2024-01-01 22:38:35,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,991.532433092949,0x415565b0,0.07660010144565751
0x59ecbf0a20630e79081a63b2fe2d08a5f440094f083615ea79ad24749d88c520,18918013,1704178055,2024-01-02 06:47:35,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x0000000000000000000000000000000000000000,816.5,Transfer To Near,0.0547444147160518
0x5b0d8bc34467bfd5e944f39c0d4b8a3b8e53ea48d95998a9b3b8c26824e763cf,18918016,1704178103,2024-01-02 06:48:23,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,871.97049273797,Swap,0.061670820814595476
0x5b0d8bc34467bfd5e944f39c0d4b8a3b8e53ea48d95998a9b3b8c26824e763cf,18918016,1704178103,2024-01-02 06:48:23,0x1111111254eeb25477b68fb85ed929f73a960582,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,871.97049273797,Swap,0.061670820814595476
0x25eb27c088af82dc7132338cf6b8a5a8464953534e645cd446d54605ca644c73,18918371,1704182375,2024-01-02 07:59:35,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x0000000000000000000000000000000000000000,871.97049273797,Transfer To Near,0.061670820814595476
0x7ff7673542a496a6c8568c48ed9832e3f2027bf3f9701675ac1d6d53cc9718cd,18918630,1704185531,2024-01-02 08:52:11,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,799.492141461472,Swap,0.052620703003936585
0x7ff7673542a496a6c8568c48ed9832e3f2027bf3f9701675ac1d6d53cc9718cd,18918630,1704185531,2024-01-02 08:52:11,0x1111111254eeb25477b68fb85ed929f73a960582,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,952.524637522205,Swap,0.07172933466865711
0x051f63537f95b48eb873c7af7824771c009f87eece61c3f14601ee5544dccdf1,18920367,1704206651,2024-01-02 14:44:11,0x6889de313803839ce3e15996a86167f639b4a634,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,931.626976261732,Swap,0.06911991691778935
0x5f327b6fc6a6491561cd2a615a291da177a55eb0ea5db3e7f22bed1a972646b6,18920639,1704209951,2024-01-02 15:39:11,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,952.524637522205,0x415565b0,0.07172933466865711
0x5f327b6fc6a6491561cd2a615a291da177a55eb0ea5db3e7f22bed1a972646b6,18920639,1704209951,2024-01-02 15:39:11,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,785.832825955819,0x415565b0,0.05091511212939355
0x991b6e2d9b2bf1620c5091daef61a7ecbfa393b5317814310144743988d69f79,18924164,1704252587,2024-01-03 03:29:47,0x6889de313803839ce3e15996a86167f639b4a634,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,800.0,Swap,0.05268411752046295
0x451b64ac71f0656600017b2d72fd77a59deba42e6ae059fe6749196adf97efea,18927183,1704289175,2024-01-03 13:39:35,0x6889de313803839ce3e15996a86167f639b4a634,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,1000.0,Swap,0.07765741686093376
0x661119b00aec5f1d2e6236d0580acbbb1606c61e34d7ecfd0dfc8f4bc32a4cd1,18927552,1704293663,2024-01-03 14:54:23,0x6889de313803839ce3e15996a86167f639b4a634,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,1000.0,Swap,0.07765741686093376
0x84024105639c8cac6b713f58b55ff61a550d697f530bc118054f9cee2cc6f617,18928404,1704303935,2024-01-03 17:45:35,0x1111111254eeb25477b68fb85ed929f73a960582,0x6889de313803839ce3e15996a86167f639b4a634,813.155175145179,Swap,0.054326758154347336
0x105987e990cc03971c4c2bbda352f39231bd825cde43dc8ce89ad7e9942d73d1,18929350,1704315491,2024-01-03 20:58:11,0x1111111254eeb25477b68fb85ed929f73a960582,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,935.356074645819,Swap,0.0695855563688687
0x674849bc2e38e09e1646b4634d45b1660dabb6f948137bb5c085225bbcd7cf77,18929448,1704316679,2024-01-03 21:17:59,0x0000000000000000000000000000000000000000,0x6889de313803839ce3e15996a86167f639b4a634,4000.0,Finalise Near To Eth Transfer,0.4522569069679958
0x35d850604c984e5d9f8c3cefc5265cdc473fc991f2cfaf373fb4df13d81a7d85,18929484,1704317111,2024-01-03 21:25:11,0x1111111254eeb25477b68fb85ed929f73a960582,0x6889de313803839ce3e15996a86167f639b4a634,743.970682126407,Swap,0.04568793288496482
0x2590a56242e6afafd918b519e66d84258b2668938e60b6a7cc2b2e338c54c384,18930510,1704329507,2024-01-04 00:51:47,0x6889de313803839ce3e15996a86167f639b4a634,0xe37e799d5077682fa0a244d46e5649f71457bd09,857.125857,Swap,0.0598172231551726
0xe55cac89cdca687c728b6510c0bd86fc35ed0592cb7d306c505b57d6de976884,18931013,1704335579,2024-01-04 02:32:59,0xc4e77523836f9912ec4fced1c7bcf93a333a9851,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1966.96851890365,0x415565b0,0.19839938823789652
0xe55cac89cdca687c728b6510c0bd86fc35ed0592cb7d306c505b57d6de976884,18931013,1704335579,2024-01-04 02:32:59,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,1671.9232410681,0x415565b0,0.16155811802599868
0x41ecc3d1bb9c713ae3477139d7a5cc05e664990848db3ea954adb2b8955bb645,18931074,1704336311,2024-01-04 02:45:11,0x1111111254eeb25477b68fb85ed929f73a960582,0x6889de313803839ce3e15996a86167f639b4a634,803.3680431316,Swap,0.05310467326704827
0xf3ef2271133a0ba6d3c2e240aefb942ef4d42615231600d03ab679a00d1f93bb,18932501,1704353567,2024-01-04 07:32:47,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,747.135750019811,Swap,0.04608314382463927
0xf3ef2271133a0ba6d3c2e240aefb942ef4d42615231600d03ab679a00d1f93bb,18932501,1704353567,2024-01-04 07:32:47,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xe8e5435811ce0c8c80a7e7c41f826b4704785244,747.135750019811,Swap,0.04608314382463927
0x913fc6420ac7cab96a78cc014d3e419d55bde29622f1cdbf431a01a233c90786,18934866,1704382187,2024-01-04 15:29:47,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,768.165051088605,Swap,0.04870899897719864
0x913fc6420ac7cab96a78cc014d3e419d55bde29622f1cdbf431a01a233c90786,18934866,1704382187,2024-01-04 15:29:47,0x1111111254eeb25477b68fb85ed929f73a960582,0x6889de313803839ce3e15996a86167f639b4a634,768.165051088605,Swap,0.04870899897719864
0xf760cefa44ea227b83eb477bf92ece1597159e22e30e6daab2d567e474fc49b7,18938351,1704424595,2024-01-05 03:16:35,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,788.548552901283,0x415565b0,0.051254215439073825
0xf760cefa44ea227b83eb477bf92ece1597159e22e30e6daab2d567e474fc49b7,18938351,1704424595,2024-01-05 03:16:35,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x3952c64bc423c098cf6879602ce5eefc79d25746,788.548552901283,0x415565b0,0.051254215439073825
0x63d37df8680524f58bcc2b947d16df1ba189f3e90d93c740abe2e914ffbc9b60,18938356,1704424655,2024-01-05 03:17:35,0x6889de313803839ce3e15996a86167f639b4a634,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,871.533094,Swap,0.06161620436652314
0xdc836639112e562b2886d8287d60a418d02be4273adcb2afdd4aa1059d0e8dfb,18938372,1704424859,2024-01-05 03:20:59,0x4bb9a1e3ba4aee6f6bb76de1384e7417fd2c9dc2,0x00000000009726632680fb29d3f7a9734e3010e2,1000.0,Fill Quote Token To Token,0.07765741686093376
0xdc836639112e562b2886d8287d60a418d02be4273adcb2afdd4aa1059d0e8dfb,18938372,1704424859,2024-01-05 03:20:59,0x00000000009726632680fb29d3f7a9734e3010e2,0xe37e799d5077682fa0a244d46e5649f71457bd09,991.5,Fill Quote Token To Token,0.07659605163896376
0xdc836639112e562b2886d8287d60a418d02be4273adcb2afdd4aa1059d0e8dfb,18938372,1704424859,2024-01-05 03:20:59,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,832.86,Fill Quote Token To Token,0.056787230602102313
0x377e726d31cf8e60584cea5b9fb79720ff3dff87ae4413afcb5c8f17269f72b0,18938886,1704431135,2024-01-05 05:05:35,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,922.353473397915,Swap,0.06796196710302527
0x377e726d31cf8e60584cea5b9fb79720ff3dff87ae4413afcb5c8f17269f72b0,18938886,1704431135,2024-01-05 05:05:35,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0x74de5d4fcbf63e00296fd95d33236b9794016631,2010.09972196844,Swap,0.2037850304631547
0x377e726d31cf8e60584cea5b9fb79720ff3dff87ae4413afcb5c8f17269f72b0,18938886,1704431135,2024-01-05 05:05:35,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x9a56033eea1a01fcbc84c9b56ee18b6f075136dd,2010.09972196844,Swap,0.2037850304631547
0x6a2bd3924be39680dbe5cc4df88039afa8013f0a2270d0e93d27a2979e687139,18938931,1704431675,2024-01-05 05:14:35,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0xe37e799d5077682fa0a244d46e5649f71457bd09,833.0,Swap,0.05680471191164064
0x6a2bd3924be39680dbe5cc4df88039afa8013f0a2270d0e93d27a2979e687139,18938931,1704431675,2024-01-05 05:14:35,0xe37e799d5077682fa0a244d46e5649f71457bd09,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,733.04,Swap,0.044323056901273326
0xffd51ac3966e239e5b46d2d505a906e186ab2f3a79342b6b606811f710622473,18941184,1704459059,2024-01-05 12:50:59,0x0000000000000000000000000000000000000000,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,833.75348832651,Finalise Near To Eth Transfer,0.05689879735927807
0x0121552638f551752dc29d71ab8d3194cd69ca67b86902aee8d24d73fe7a3ac8,18941191,1704459143,2024-01-05 12:52:23,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,900.0,0x415565b0,0.06517076719069836
0x0121552638f551752dc29d71ab8d3194cd69ca67b86902aee8d24d73fe7a3ac8,18941191,1704459143,2024-01-05 12:52:23,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,900.0,0x415565b0,0.06517076719069836
0xe9c1bbbc88f75146f1b1de99aaa2faeb4c565b13c9d40910544f69547c9aef8e,18943298,1704484751,2024-01-05 19:59:11,0x326c1f243ed3ccf919668e95de405dec5d8bb7a4,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1213.67851353071,0x415565b0,0.10433870426608007
0xe9c1bbbc88f75146f1b1de99aaa2faeb4c565b13c9d40910544f69547c9aef8e,18943298,1704484751,2024-01-05 19:59:11,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,1213.67851353071,0x415565b0,0.10433870426608007
0xf6949846718776c126509f9923f01062e485cdbda1559e4caa8624940f8eb883,18943298,1704484751,2024-01-05 19:59:11,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x6469b34a2a4723163c4902dbbdea728d20693c12,941.064447620448,-,0.07029834090408102
0x3d1616c250e62ec390692dbdbcb618103eba00fda7ea6874730e546e9f1910eb,18943843,1704491447,2024-01-05 21:50:47,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,848.921682780622,Swap,0.05879279666206309
0x3d1616c250e62ec390692dbdbcb618103eba00fda7ea6874730e546e9f1910eb,18943843,1704491447,2024-01-05 21:50:47,0x1111111254eeb25477b68fb85ed929f73a960582,0x74de5d4fcbf63e00296fd95d33236b9794016631,942.751576076361,Swap,0.07050900672385772
0x3d1616c250e62ec390692dbdbcb618103eba00fda7ea6874730e546e9f1910eb,18943843,1704491447,2024-01-05 21:50:47,0x74de5d4fcbf63e00296fd95d33236b9794016631,0xaf8decddefac54926ff33c2e09df76f201bc3883,942.751576076361,Swap,0.07050900672385772
0xdafaf8e32afd786431c827cf53b30b2d867dbe90d270794a554e5551dee930f2,18944476,1704499151,2024-01-05 23:59:11,0x6889de313803839ce3e15996a86167f639b4a634,0xe37e799d5077682fa0a244d46e5649f71457bd09,800.0,Swap,0.05268411752046295
0x70f8689a1ec9c5d933c272fb855d8c0b004ba73f845b1051112eb20fe1d7da77,18944910,1704504431,2024-01-06 01:27:11,0x6889de313803839ce3e15996a86167f639b4a634,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,799.999999999999,Swap,0.05268411752046283
0x3a5e62eb5d5fb13018ab79af6aceb2faaaaa86e264351b9543087ff5d2eb1278,18946274,1704520979,2024-01-06 06:02:59,0x6889de313803839ce3e15996a86167f639b4a634,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,799.999999999999,Swap,0.05268411752046283
0x3e82c83997d9c6aa18c80b7e8736238a522a337e181f6f807df2941664a3c064,18946542,1704524219,2024-01-06 06:56:59,0x6889de313803839ce3e15996a86167f639b4a634,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,799.999999999999,Swap,0.05268411752046283
0x3e82c83997d9c6aa18c80b7e8736238a522a337e181f6f807df2941664a3c064,18946542,1704524219,2024-01-06 06:56:59,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,799.999999999999,Swap,0.05268411752046283
0x904d505a2385c30852aa92cd4abdac3ca0cd7c43769a781afd038c3d5af79269,18946999,1704529787,2024-01-06 08:29:47,0xf6e6a0232e796505f7d85024ea89d49d73c28ad0,0x65090e1f55c73ddd71ddcddaf8fc529a84b43415,1011.50465955512,Transfer,0.07909396339533487
0x21d5544328fce98d8f5cd161812cf75f0db863ea20ae18db4c86629e15e4fe68,18947050,1704530399,2024-01-06 08:39:59,0x65090e1f55c73ddd71ddcddaf8fc529a84b43415,0xf6e6a0232e796505f7d85024ea89d49d73c28ad0,1044.83201531703,Transfer,0.08325543355367758
0x3be61a0c19faa1be34dbb5a104a906ac2c5c7a6a9fdb314844dce2cc58df27db,18947203,1704532259,2024-01-06 09:10:59,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,879.103891499461,Swap,0.06256154332752378
0x3be61a0c19faa1be34dbb5a104a906ac2c5c7a6a9fdb314844dce2cc58df27db,18947203,1704532259,2024-01-06 09:10:59,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0x6889de313803839ce3e15996a86167f639b4a634,879.103891499461,Swap,0.06256154332752378
0x8d62c129e691dff4203ae3d0b85a9676d5c830ddd555a9e5d006ae51c747876c,18947422,1704534899,2024-01-06 09:54:59,0x6469b34a2a4723163c4902dbbdea728d20693c12,0xa6381631e0634e97e23a80a3c57f9582aa959e16,737.077466934121,-,0.04482720125288862
0x8d62c129e691dff4203ae3d0b85a9676d5c830ddd555a9e5d006ae51c747876c,18947422,1704534899,2024-01-06 09:54:59,0xa6381631e0634e97e23a80a3c57f9582aa959e16,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,737.077466934121,-,0.04482720125288862
0x08ab3222ec3661c4a539e1247f15f9d790e9fc632b36f0e02c77db2225b2a0b2,18947422,1704534899,2024-01-06 09:54:59,0xf6e6a0232e796505f7d85024ea89d49d73c28ad0,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1044.83201531703,0x415565b0,0.08325543355367758
0x08ab3222ec3661c4a539e1247f15f9d790e9fc632b36f0e02c77db2225b2a0b2,18947422,1704534899,2024-01-06 09:54:59,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,1044.83201531703,0x415565b0,0.08325543355367758
0xf59eddf55b729d93a9f84e2495c5ea1f56086d5ad7107851edb5d08aaab569e4,18947422,1704534899,2024-01-06 09:54:59,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x6469b34a2a4723163c4902dbbdea728d20693c12,778.31393715319,-,0.04997625482551471
0x9b3d6fc47b36c1fea6a2b1c0f1d3a740cf08af5a46d428c5db296524f9dda8b9,18947586,1704536879,2024-01-06 10:27:59,0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0x6889de313803839ce3e15996a86167f639b4a634,884.753862423711,Swap,0.06326703540330503
0xf862a29f7721cd3312b66fb8123904d9ed04e74638497d23c6b129b889b5824e,18949217,1704557087,2024-01-06 16:04:47,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1374.16079061135,0x415565b0,0.12437756398795606
0xf862a29f7721cd3312b66fb8123904d9ed04e74638497d23c6b129b889b5824e,18949217,1704557087,2024-01-06 16:04:47,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xe649ed6b047c479c829f4d8e5010f600e10343b9,1374.16079061135,0x415565b0,0.12437756398795606
0x60c05cda7ef463ca25e1baba1b4e3c94901c519d0ce22530819096f359c2bbbe,18951080,1704579983,2024-01-06 22:26:23,0x4bb2696125f711eb82dc31ddb0a9fc722632ec5d,0x2bbcf7a4674da27445b9a08345eda4bc9609a2f9,11512.1501339895,Transfer,1.390272776901384
0xa7bd975f2ff0acaf4cbb30ca2a4408e0615b0e3e0b9ea7a999b108b7d223d377,18951112,1704580379,2024-01-06 22:32:59,0x2bbcf7a4674da27445b9a08345eda4bc9609a2f9,0x0000000000000000000000000000000000000000,11517.1501339895,Transfer To Near,1.3908971093848959
0xc28c2a5aa2f03eb5add52b0f85b53bad493fe6c081f192129f7ce045af451269,18953789,1704613151,2024-01-07 07:39:11,0x6889de313803839ce3e15996a86167f639b4a634,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,963.857754,Swap,0.07314446121995909
0x3081cc8eb3423cceef1b17597ef3bba21e824cdc24f3378c8ad2ae549088f7f7,18958239,1704667379,2024-01-07 22:42:59,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,927.17959017,Swap,0.068564587397032
0x2e98c36e0622c4818248943c2cfc343296017bf5644a7928d01f68c84c691f70,18959128,1704678191,2024-01-08 01:43:11,0x6889de313803839ce3e15996a86167f639b4a634,0xe37e799d5077682fa0a244d46e5649f71457bd09,800.0,Swap,0.05268411752046295
0x25c7b4ebe2d177a6629f21df21714ae9b6f7d98dda99f5ba22c8420863baff80,18959472,1704682451,2024-01-08 02:54:11,0x3c68169fd28d3295989f65e189ad566e2d6d2dfb,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,1000.0,Swap,0.07765741686093376
0x3a913545983d20ae5670b7d9c54ba265259311ae08c15e01bef923a506cecc18,18960516,1704695219,2024-01-08 06:26:59,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,809.642468409733,Swap,0.05388813877034944
0x3a913545983d20ae5670b7d9c54ba265259311ae08c15e01bef923a506cecc18,18960516,1704695219,2024-01-08 06:26:59,0x1111111254eeb25477b68fb85ed929f73a960582,0x6889de313803839ce3e15996a86167f639b4a634,919.814115154246,Swap,0.06764488633526608
0x2ac3be960205bd9ddc82ef3c88297a13263e1d27a660ea3885cd67f2645c6d21,18963735,1704734423,2024-01-08 17:20:23,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,890.881768191954,Swap,0.06403220552870768
0x2ac3be960205bd9ddc82ef3c88297a13263e1d27a660ea3885cd67f2645c6d21,18963735,1704734423,2024-01-08 17:20:23,0x1111111254eeb25477b68fb85ed929f73a960582,0x6889de313803839ce3e15996a86167f639b4a634,1087.48398462426,Swap,0.08858123553852772
0x10ec8283e90a331d6a8699bd8d9620f07ff940e33cf4a2ee0b945d2d11751794,18964253,1704740747,2024-01-08 19:05:47,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,902.502830827808,Swap,0.0654832869080054
0x10ec8283e90a331d6a8699bd8d9620f07ff940e33cf4a2ee0b945d2d11751794,18964253,1704740747,2024-01-08 19:05:47,0x1111111254eeb25477b68fb85ed929f73a960582,0x6889de313803839ce3e15996a86167f639b4a634,902.502830827808,Swap,0.0654832869080054
0x01cbb84ed89a9e990df6aa40e342343f13d49ef126a0334fd11fa23bf6cc6841,18964700,1704746135,2024-01-08 20:35:35,0xd848b5c5b6e2cd5096594b4067b90d76fdef1743,0x5033fbe113cc3a8b813869b5f344d8b5455fa0d8,997.755878781903,Transfer,0.07737720130625457
0xc30b2420ab9e99906525a57e41ff300a87eaf5b24f615cbe6597e1899ffdd95e,18965987,1704761747,2024-01-09 00:55:47,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,744.503236469182,Swap,0.04575443108005074
0xc30b2420ab9e99906525a57e41ff300a87eaf5b24f615cbe6597e1899ffdd95e,18965987,1704761747,2024-01-09 00:55:47,0x1111111254eeb25477b68fb85ed929f73a960582,0x6889de313803839ce3e15996a86167f639b4a634,886.41812099521,Swap,0.06347484554073497
0x3ab54648eb1a7931426fb711484c1341bf4bfd09e3fca7458b99e56f98bf9cfe,18967177,1704776267,2024-01-09 04:57:47,0x6889de313803839ce3e15996a86167f639b4a634,0x0000000000000000000000000000000000000000,1996.21905201649,Transfer To Near,0.20205179983437307
0xad8120609f55209bbe5e668710550ca6c79c7d65f5c4172e706f5eefe0e3fc86,18967230,1704776903,2024-01-09 05:08:23,0x0000000000000000000000000000000000000000,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,917.0,Finalise Near To Eth Transfer,0.06729349763463838
0x03d6c9a1793a095264810eb0ba9f3e529c155be65d0b98936eaa3651e2c8d910,18967442,1704779483,2024-01-09 05:51:23,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,868.313572029636,Swap,0.061214193937027525
0x03d6c9a1793a095264810eb0ba9f3e529c155be65d0b98936eaa3651e2c8d910,18967442,1704779483,2024-01-09 05:51:23,0x1111111254eeb25477b68fb85ed929f73a960582,0x6889de313803839ce3e15996a86167f639b4a634,868.313572029636,Swap,0.061214193937027525
0x4a762e4b3f3664a1b4309fddd6406add2fda3a483a56eae2d05a8b742987f349,18968645,1704794087,2024-01-09 09:54:47,0x6889de313803839ce3e15996a86167f639b4a634,0xe37e799d5077682fa0a244d46e5649f71457bd09,868.313572,Swap,0.061214193933326985
0x941b43fdbf2c278cc59363ac0d76a793aef13208180a6ad7006d3c88b7a5321f,18970165,1704812471,2024-01-09 15:01:11,0x6889de313803839ce3e15996a86167f639b4a634,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,800.0,Swap,0.05268411752046295
0x251ea65005e795fa7610650bec7548f6dbdfee50035b3b9629d178506c643649,18970223,1704813167,2024-01-09 15:12:47,0xb0bb96341c70d0c28346ef15b1d21f9aadb78b1f,0x830c28aab6b303e7c5eb218f095e2e70fa2cd5e5,1376.94588676013,Transfer,0.12472532918703344
0x6be5ffb4fb32a140178e5c00bafbf541badf80cec005a1c6e1e5089e9513f8f9,18970376,1704815039,2024-01-09 15:43:59,0x830c28aab6b303e7c5eb218f095e2e70fa2cd5e5,0xb0bb96341c70d0c28346ef15b1d21f9aadb78b1f,1376.9422001243,Transfer,0.12472486884973272
0xc78174f06ba4fc1ceb811393bde90b1a8836f0be1871a8e4817ad2fbd8e4b5ed,18971426,1704827735,2024-01-09 19:15:35,0x6889de313803839ce3e15996a86167f639b4a634,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,1000.0,Swap,0.07765741686093376
0x6e73bc0dfd840c4d52761e6d189ec14f7c64a9915cbe341d90c446389769234c,18971600,1704829847,2024-01-09 19:50:47,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,1892.51373913728,Simple Swap,0.1891024807257246
0x6e73bc0dfd840c4d52761e6d189ec14f7c64a9915cbe341d90c446389769234c,18971600,1704829847,2024-01-09 19:50:47,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,0x6873e103820ef88c7aa07a6b09cee0415a8f0c8b,2100.93035250949,Simple Swap,0.21512673309208147
0xd4329fc11193a2a1a32091a08a9f751e2199100a5eb063e48900b0c1a3c7de1c,18971605,1704829919,2024-01-09 19:51:59,0x65a8f07bd9a8598e1b5b6c0a88f4779dbc077675,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1873.78855220753,0x415565b0,0.18676433223371
0xd4329fc11193a2a1a32091a08a9f751e2199100a5eb063e48900b0c1a3c7de1c,18971605,1704829919,2024-01-09 19:51:59,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,1592.7202693764,0x415565b0,0.15166832042244038
0x0db09e064139d143d0b9dc882fde4cacdcd42c4e3907e7321b6a9ac6caa178bf,18977907,1704906119,2024-01-10 17:01:59,0xaa98b4f2cc41440937e0b46bf339ddc7b3d769bd,0x74de5d4fcbf63e00296fd95d33236b9794016631,857.999999999999,Swap,0.05992637432919936
0x0db09e064139d143d0b9dc882fde4cacdcd42c4e3907e7321b6a9ac6caa178bf,18977907,1704906119,2024-01-10 17:01:59,0x74de5d4fcbf63e00296fd95d33236b9794016631,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,857.999999999999,Swap,0.05992637432919936
0xb6d4e000604102cf768fb9da32bc509c86319e7eb88a4ff23c7102d4208ebe47,18979440,1704924659,2024-01-10 22:10:59,0x983dfba1c0724786598af0e63a9a6f94aabd24a1,0x1111111254eeb25477b68fb85ed929f73a960582,963.726649018434,Swap,0.07312809060021072
